,Date,timestamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudeRoll,AttitudePitch,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ
471,37:41.9,1730438823.0,-0.099160999,0.061695188,-0.053241491,-0.152503057,0.479420399,-0.932467931,0.455911517,0.151912615,-0.876964808,-0.326599568,-0.233622,-0.519299626
472,37:41.9,1730438823.0,-0.071411133,0.049529538,-0.08040607,-0.157789464,0.47675925,-0.935540637,0.453201294,0.157135516,-0.877449155,-0.318425119,-0.20016472,-0.50948602
473,37:41.9,1730438823.0,-0.040569782,0.056863263,-0.100422442,-0.16283426,0.474324169,-0.938844757,0.450695485,0.162115619,-0.877833724,-0.286931634,-0.184691221,-0.535064936
474,37:41.9,1730438823.0,-0.005901575,0.049988732,-0.113988996,-0.167545148,0.471910615,-0.942509547,0.448223352,0.166762382,-0.878229022,-0.21697855,-0.183316231,-0.538483918
475,37:41.9,1730438823.0,0.009180039,0.058561563,-0.115477562,-0.171867047,0.469484119,-0.946294094,0.445760757,0.171022192,-0.878663063,-0.222320855,-0.173704073,-0.524226665
476,37:41.9,1730438823.0,0.009275973,0.039211839,-0.102267027,-0.176253143,0.467178105,-0.949902541,0.443391293,0.175342008,-0.879010439,-0.244959801,-0.155961305,-0.506292641
477,37:42.0,1730438823.0,-0.006165296,0.022657111,-0.08632952,-0.180857138,0.465130709,-0.953088743,0.44122389,0.179872796,-0.879185557,-0.294316709,-0.142750949,-0.463457555
478,37:42.0,1730438823.0,-0.036263138,0.012314126,-0.049562573,-0.185448045,0.463135304,-0.95572576,0.43909514,0.184386909,-0.879316151,-0.264365524,-0.152594268,-0.399567932
479,37:42.0,1730438823.0,-0.043067038,0.005262628,-0.010360539,-0.189829891,0.462924048,-0.956598122,0.438544333,0.18869184,-0.878677547,-0.521558166,0.334948242,-0.329852521
480,37:42.0,1730438823.0,-0.054682583,-0.00090462,-0.004790902,-0.196596085,0.465973898,-0.958774986,0.440638423,0.195332125,-0.876175284,-0.358474165,0.239903212,-0.558364689
481,37:42.0,1730438823.0,-0.175160557,0.036934733,-0.105405986,-0.200302881,0.466220746,-0.960910565,0.440526187,0.19896616,-0.875413716,-0.236004978,0.015286613,-0.183119163
482,37:42.0,1730438823.0,-0.001276821,0.08866781,-0.216502726,-0.204502704,0.467516065,-0.962378086,0.441279292,0.203080252,-0.874088705,-0.328083962,0.199177623,-0.407780647
483,37:42.0,1730438823.0,0.093795091,0.061980277,-0.207729936,-0.207776277,0.468444856,-0.96500856,0.441788405,0.206284523,-0.873080611,-0.065358333,0.073223419,-0.34796235
484,37:42.0,1730438823.0,-0.020883858,0.087036446,-0.163807333,-0.209381487,0.467928027,-0.968448975,0.441187173,0.207854941,-0.873012125,0.078610495,-0.004018641,-0.374866813
485,37:42.0,1730438823.0,0.079227448,0.042099312,-0.03584522,-0.210614002,0.467922783,-0.97109418,0.441066712,0.209060371,-0.872785151,-0.096609257,0.191617966,-0.301698059
486,37:42.0,1730438823.0,0.004051983,-0.00027971,0.028770089,-0.213428978,0.469606549,-0.973041245,0.442267597,0.211812317,-0.871513009,-0.174814701,0.177872866,-0.240573928
487,37:42.1,1730438823.0,-0.133892417,-0.164145559,-0.088622034,-0.215445266,0.471272144,-0.973580704,0.443523765,0.213782415,-0.870392859,-0.142833069,0.208567932,-0.08280614
488,37:42.1,1730438823.0,-0.048602015,-0.076361656,-0.191383719,-0.216757421,0.47402338,-0.974339512,0.445788294,0.215064064,-0.868919015,-0.01442351,0.368065178,-0.160406604
489,37:42.1,1730438823.0,-0.039482892,0.146231964,-0.205850005,-0.217009052,0.477397928,-0.97615412,0.448693097,0.215309799,-0.867361605,0.14204146,0.386995733,-0.17830278
490,37:42.1,1730438823.0,-0.116128474,0.229226112,-0.117528677,-0.215757587,0.480530237,-0.978870194,0.451531917,0.214087516,-0.866190195,0.320715427,0.35907194,-0.172807306
491,37:42.1,1730438823.0,-0.000881851,0.202924177,-0.004173458,-0.212786236,0.483455815,-0.982240969,0.454357803,0.211184114,-0.865424931,0.522489786,0.3855142,-0.14413172
492,37:42.1,1730438823.0,0.019647598,0.194954574,0.066054344,-0.208297075,0.486399751,-0.986869827,0.457342148,0.206794083,-0.864912927,0.689638436,0.394463241,-0.249892175
493,37:42.1,1730438823.0,-0.030697972,0.175857618,0.080931306,-0.203099263,0.489043706,-0.992682685,0.460126072,0.201705858,-0.864637911,0.747367799,0.374492705,-0.250743061
494,37:42.1,1730438823.0,-0.07810688,0.185787708,0.090631962,-0.1974197,0.491905143,-0.998409706,0.463131905,0.196139812,-0.864313662,0.797648489,0.44088158,-0.199252218
495,37:42.1,1730438823.0,-0.091106951,0.117360324,0.064899445,-0.190398079,0.495824741,-1.003958828,0.467159808,0.189249799,-0.863681793,0.965398312,0.560608506,-0.08203771
496,37:42.1,1730438823.0,-0.172573656,0.140958309,0.007349432,-0.181167592,0.501368159,-1.009109961,0.472759843,0.18017818,-0.862574041,1.166785717,0.76979661,0.083501615
497,37:42.2,1730438823.0,-0.327818841,0.336974025,-0.08330375,-0.168259089,0.50926538,-1.013195468,0.480650902,0.167466283,-0.860772789,1.473770976,0.98756355,0.433226585
498,37:42.2,1730438823.0,-0.44045198,0.501410782,-0.151838124,-0.15243821,0.520116332,-1.016048281,0.491218001,0.151848525,-0.857698619,1.563352466,1.26821208,0.637727022
499,37:42.2,1730438823.0,-0.527911007,0.579581261,-0.193242252,-0.134400259,0.53307801,-1.017860013,0.503603816,0.13399601,-0.85348016,1.745992303,1.36551249,0.869733095
500,37:42.2,1730438823.0,-0.551617622,0.638016582,-0.148662627,-0.113938804,0.546420488,-1.018634009,0.516262949,0.11369244,-0.848850191,1.828519344,1.318873882,1.111631632
501,37:42.2,1730438823.0,-0.413005233,0.61952579,-0.09171021,-0.092428252,0.559683289,-1.01723968,0.528651655,0.092296705,-0.843806088,1.667305589,1.308865786,1.395381093
502,37:42.2,1730438823.0,-0.30945015,0.547712266,0.007010937,-0.071275054,0.572920757,-1.012334164,0.540712357,0.071214721,-0.838187695,1.38100636,1.257386804,1.709096909
503,37:42.2,1730438823.0,-0.249565244,0.461062789,0.116052151,-0.049883206,0.585597292,-1.003555699,0.552009761,0.049862519,-0.832345486,1.084366679,1.18343699,2.099626541
504,37:42.2,1730438823.0,-0.182917356,0.444601059,0.17728883,-0.028883174,0.597259519,-0.990443841,0.562143981,0.028879158,-0.826535046,0.913678467,1.058391929,2.474859476
505,37:42.2,1730438823.0,-0.14010942,0.498730779,0.190029502,-0.006976063,0.607501687,-0.972716023,0.57080406,0.006976007,-0.821056724,0.701181948,0.932102144,2.930072069
506,37:42.2,1730438823.0,-0.140812516,0.489766777,0.163598359,0.015936273,0.616075395,-0.950477147,0.57776314,-0.015935598,-0.816048861,0.488235027,0.798229575,3.353559971
507,37:42.3,1730438823.0,-0.130743086,0.47698158,0.166748762,0.039797256,0.622494084,-0.923805084,0.582601547,-0.039786752,-0.811783493,0.315319717,0.634900331,3.76110363
508,37:42.3,1730438823.0,-0.153650522,0.47065264,0.150160789,0.065104752,0.626168461,-0.89355682,0.584802866,-0.065058768,-0.808562279,0.269259721,0.419742227,4.100563526
509,37:42.3,1730438823.0,-0.129991889,0.445776433,0.142706573,0.092192984,0.626835119,-0.860822157,0.584093392,-0.092062436,-0.806448638,0.282366186,0.226309374,4.371330261
510,37:42.3,1730438823.0,-0.070509493,0.436255753,0.153669715,0.120645501,0.624160595,-0.82583636,0.580168307,-0.120353043,-0.805555642,0.252443761,-0.020906013,4.611107349
511,37:42.3,1730438823.0,-0.026626348,0.473181844,0.139600754,0.149133808,0.618123087,-0.788492595,0.573074102,-0.148581609,-0.805921555,0.088935539,-0.170244902,4.72774744
512,37:42.3,1730438823.0,0.006018043,0.45120585,0.131245494,0.176733813,0.609469988,-0.749074557,0.563516259,-0.17581521,-0.807179332,-0.050437596,-0.285084665,4.829505444
513,37:42.3,1730438823.0,0.022851229,0.33462742,0.11621201,0.203475477,0.59804575,-0.707634197,0.551413298,-0.202074319,-0.80938822,-0.184112832,-0.454499245,4.928059578
514,37:42.3,1730438823.0,0.014298797,0.25916487,0.070373297,0.228932794,0.583312929,-0.663732361,0.536421418,-0.226938292,-0.812865973,-0.376605839,-0.594107509,5.042375565
515,37:42.3,1730438823.0,0.038182914,0.223055407,0.067604423,0.252304548,0.565794323,-0.617648469,0.519113839,-0.249636203,-0.817436576,-0.545261681,-0.710439742,5.009557724
516,37:42.3,1730438823.0,0.062885106,0.277892321,0.125846386,0.273634409,0.546256168,-0.571259173,0.500164211,-0.270232409,-0.822684765,-0.557325304,-0.780815065,4.861399651
517,37:42.4,1730438823.0,0.043698013,0.331933975,0.151389897,0.293639915,0.525731432,-0.525708389,0.480365127,-0.289438248,-0.827934086,-0.463566571,-0.785362184,4.726995945
518,37:42.4,1730438823.0,0.007873833,0.253754616,0.145737469,0.313410488,0.504517885,-0.481270068,0.459838599,-0.308304787,-0.832764447,-0.273925632,-0.814289689,4.615890026
519,37:42.4,1730438823.0,-0.037478656,0.152398109,0.117679715,0.333277329,0.482555152,-0.438242867,0.43851018,-0.327141762,-0.837070525,-0.092191793,-0.850173116,4.466961384
520,37:42.4,1730438823.0,-0.074453384,0.062023222,0.097744346,0.353162876,0.460025627,-0.39678897,0.416570723,-0.345867217,-0.840740561,0.094633572,-0.852830708,4.314044476
521,37:42.4,1730438823.0,-0.076726407,-0.025644034,0.100105882,0.3729405,0.437354092,-0.356536042,0.394429654,-0.364355385,-0.843605578,0.184023112,-0.846531749,4.206714153
522,37:42.4,1730438823.0,-0.063510001,-0.131355494,0.068347692,0.391723921,0.413687987,-0.316329769,0.371539176,-0.381782323,-0.846286535,0.140132725,-0.86341542,4.149947166
523,37:42.4,1730438823.0,-0.060966939,-0.19389087,0.029648602,0.408551413,0.389607348,-0.276029149,0.348564565,-0.397280395,-0.848923504,0.066456892,-0.807730079,3.990368128
524,37:42.4,1730438823.0,-0.048007846,-0.20189324,0.029808998,0.423624854,0.366345038,-0.237541074,0.326541781,-0.411067575,-0.851113319,0.151327237,-0.739800811,3.668868065
525,37:42.4,1730438823.0,-0.064948946,-0.139424831,-0.004986167,0.43764503,0.344522966,-0.202154751,0.305915743,-0.423807621,-0.852527201,0.236387804,-0.667731941,3.355392456
526,37:42.4,1730438823.0,-0.099924564,-0.164610714,-0.04263413,0.450646942,0.32425947,-0.169470902,0.286798984,-0.435547978,-0.853255153,0.275208443,-0.58032912,3.086725235
527,37:42.5,1730438823.0,-0.115427524,-0.267496109,-0.064995646,0.462211414,0.305423534,-0.138971367,0.269144565,-0.445928574,-0.85364449,0.219810963,-0.49036938,2.84987855
528,37:42.5,1730438823.0,-0.134761721,-0.351031363,-0.048558116,0.471856997,0.288041201,-0.110194452,0.253032625,-0.454541147,-0.854029775,0.132093877,-0.398928136,2.639186621
529,37:42.5,1730438823.0,-0.135007083,-0.409540594,0.002212524,0.47967639,0.272090216,-0.083102101,0.238415912,-0.461492121,-0.854507446,0.030625317,-0.30948481,2.434633017
530,37:42.5,1730438823.0,-0.111639261,-0.464874476,0.018778384,0.485578833,0.257481911,-0.057525615,0.225210443,-0.466720372,-0.855249882,-0.066128142,-0.2458864,2.253969669
531,37:42.5,1730438823.0,-0.094384223,-0.502358556,-0.006698489,0.490094944,0.243922701,-0.033620158,0.213082358,-0.470709652,-0.856170774,-0.098254383,-0.227985427,2.07223773
532,37:42.5,1730438823.0,-0.086207286,-0.474386156,-0.011577606,0.493664502,0.2312252,-0.011558612,0.201807886,-0.473856032,-0.85716629,-0.117023401,-0.226664498,1.883905411
533,37:42.5,1730438823.0,-0.073182896,-0.436959982,-0.006471455,0.496434862,0.219371512,0.008581755,0.191346958,-0.476293802,-0.858213603,-0.13408947,-0.226302043,1.706124187
534,37:42.5,1730438823.0,-0.071115911,-0.378185183,0.000368059,0.498637746,0.208446448,0.026900303,0.181742117,-0.478229612,-0.8592242,-0.10578841,-0.206341118,1.53576982
535,37:42.5,1730438823.0,-0.078157365,-0.330042571,0.000120997,0.50089914,0.1986977,0.043128073,0.173143342,-0.480214417,-0.859892726,-0.031037468,-0.18689099,1.348324299
536,37:42.5,1730438823.0,-0.094505101,-0.289835155,-0.037544489,0.503301892,0.190146352,0.057217704,0.165565297,-0.482320607,-0.860206366,0.025772128,-0.168177217,1.177404523
537,37:42.6,1730438823.0,-0.133485988,-0.249490172,-0.084035397,0.505708133,0.182710272,0.069508162,0.158952892,-0.484427065,-0.860269964,0.037900694,-0.12149334,1.032408476
538,37:42.6,1730438823.0,-0.168475673,-0.236318201,-0.113686502,0.507666861,0.176648086,0.080289741,0.153567851,-0.486139685,-0.860282004,0.001805369,-0.043747146,0.895433962
539,37:42.6,1730438823.0,-0.189948782,-0.251518071,-0.132833242,0.508904623,0.172109673,0.089612933,0.149558797,-0.487220973,-0.860376596,-0.038611297,0.042537678,0.757704854
540,37:42.6,1730438823.0,-0.205847904,-0.251776785,-0.128207564,0.509604461,0.169001983,0.097484821,0.146826908,-0.48783201,-0.860500932,-0.059343658,0.103297167,0.62704432
541,37:42.6,1730438823.0,-0.209742263,-0.237215489,-0.113183498,0.509871683,0.167116328,0.103961987,0.145182341,-0.488065243,-0.860647678,-0.082930215,0.151271075,0.502425432
542,37:42.6,1730438823.0,-0.201641262,-0.213266641,-0.091783524,0.509566013,0.16629152,0.109218263,0.144497111,-0.487798452,-0.86091423,-0.129263818,0.195943475,0.401207834
543,37:42.6,1730438823.0,-0.18971391,-0.187689215,-0.068181157,0.508731418,0.166343157,0.1136689,0.14460893,-0.487069696,-0.861307979,-0.160135716,0.246083871,0.341814816
544,37:42.6,1730438824.0,-0.183490619,-0.162289053,-0.052517056,0.507659432,0.167095501,0.117659788,0.145343646,-0.486133188,-0.86171329,-0.161055282,0.287670195,0.314326465
545,37:42.6,1730438824.0,-0.175344378,-0.140194088,-0.038554132,0.5066647,0.168261217,0.12139995,0.146428972,-0.485263675,-0.862019539,-0.145733312,0.30727905,0.297214061
546,37:42.6,1730438824.0,-0.160522297,-0.109869689,-0.03208065,0.505920378,0.169617756,0.12487837,0.147659123,-0.484612733,-0.862175882,-0.101993538,0.296943873,0.277469546
547,37:42.7,1730438824.0,-0.140914693,-0.071243852,-0.025620937,0.505560788,0.170946241,0.128104143,0.14883402,-0.48429814,-0.862150669,-0.068790317,0.280231446,0.266878158
548,37:42.7,1730438824.0,-0.119597241,-0.058704466,-0.010645092,0.505434899,0.172118971,0.131169773,0.149855435,-0.48418802,-0.862035573,-0.052592453,0.248226658,0.255074888
549,37:42.7,1730438824.0,-0.094695196,-0.062693,0.01146996,0.505428045,0.173021455,0.133982587,0.150633916,-0.484182,-0.86190325,-0.034956202,0.2026328,0.233446315
550,37:42.7,1730438824.0,-0.080037653,-0.047355354,0.031131029,0.505535602,0.173640999,0.13662922,0.151158869,-0.484276116,-0.861758471,-0.020673871,0.178723738,0.222863182
551,37:42.7,1730438824.0,-0.067179844,-0.037185729,0.04843241,0.505857884,0.174050442,0.139069659,0.151484668,-0.484558076,-0.861542761,0.006620865,0.142505825,0.20667915
552,37:42.7,1730438824.0,-0.058533922,-0.038568407,0.045553327,0.506230924,0.174252986,0.141354882,0.151627809,-0.484884351,-0.861333966,0.001500972,0.12352068,0.199080825
553,37:42.7,1730438824.0,-0.059208646,-0.050482869,0.026918292,0.506635291,0.174314055,0.143563489,0.151646391,-0.485237956,-0.861131489,0.011257462,0.110678114,0.198705584
554,37:42.7,1730438824.0,-0.059993669,-0.054731786,0.021105409,0.507081086,0.174312403,0.145687449,0.151607439,-0.485627711,-0.860918641,0.012349185,0.096251242,0.18112053
555,37:42.7,1730438824.0,-0.059566677,-0.051443696,0.007859111,0.507560968,0.174217849,0.147549741,0.151485622,-0.486047149,-0.860703349,0.02454007,0.069258772,0.15687564
556,37:42.7,1730438824.0,-0.053870514,-0.037065685,0.003916025,0.508089695,0.173998265,0.1491838,0.151252106,-0.486509144,-0.860483408,0.028939722,0.050352722,0.140890285
557,37:42.8,1730438824.0,-0.044678733,-0.030103058,0.015018404,0.508653921,0.173762736,0.1505836,0.15100196,-0.487002015,-0.860248506,0.038651738,0.041655373,0.119745322
558,37:42.8,1730438824.0,-0.040637642,-0.018124759,0.028597832,0.509265703,0.173541715,0.151770801,0.150760338,-0.487536252,-0.859988213,0.047909655,0.029208554,0.109636709
559,37:42.8,1730438824.0,-0.041512847,-0.005739391,0.032995939,0.509924466,0.173239844,0.152909961,0.150445342,-0.488111317,-0.859717131,0.048398077,0.017806763,0.10701669
560,37:42.8,1730438824.0,-0.041775644,-0.002625704,0.032081246,0.510589956,0.172829616,0.153993817,0.150036752,-0.488692045,-0.859458625,0.051479541,0.00581082,0.105386086
561,37:42.8,1730438824.0,-0.040495157,-0.004053146,0.027705848,0.511437548,0.172114778,0.155122181,0.149351344,-0.489431351,-0.859157264,0.058338515,-0.01538022,0.10622365
562,37:42.8,1730438824.0,-0.042546213,0.006875455,0.021821856,0.51243901,0.171082862,0.156328842,0.148381174,-0.49030441,-0.858827472,0.063065045,-0.034843929,0.109108172
563,37:42.8,1730438824.0,-0.043965399,0.022031188,0.026310384,0.513494069,0.169781422,0.157652636,0.147175834,-0.491223693,-0.858509481,0.057991721,-0.037766751,0.110939898
564,37:42.8,1730438824.0,-0.039791852,0.021611273,0.029745102,0.514431224,0.168547136,0.158938039,0.146038786,-0.49203977,-0.858236313,0.062551841,-0.042923961,0.115270831
565,37:42.8,1730438824.0,-0.036515936,0.021703154,0.032591343,0.51544847,0.167298768,0.160186423,0.144883856,-0.492925107,-0.857923925,0.085457958,-0.061739728,0.117287114
566,37:42.8,1730438824.0,-0.029562443,0.018567383,0.031411171,0.516614991,0.165938823,0.16135688,0.143621922,-0.493939728,-0.857552528,0.096032321,-0.078541346,0.112335972
567,37:42.9,1730438824.0,-0.017614216,0.015407711,0.030775964,0.517912779,0.164459408,0.162452664,0.14224802,-0.495067716,-0.857130945,0.117744803,-0.093876891,0.110156447
568,37:42.9,1730438824.0,-0.009617075,0.019289583,0.029452562,0.519307805,0.162843994,0.163510686,0.140751109,-0.496279329,-0.856677294,0.118477233,-0.105904259,0.108125359
569,37:42.9,1730438824.0,-0.006335482,0.025580496,0.018762648,0.520613872,0.161165717,0.164584016,0.139209047,-0.497412771,-0.856271803,0.101283066,-0.110847883,0.106945045
570,37:42.9,1730438824.0,-0.00624758,0.028202355,0.009396434,0.521701715,0.159488659,0.165660862,0.137686804,-0.498356193,-0.85596931,0.083507068,-0.104711428,0.104366623
571,37:42.9,1730438824.0,-0.009339616,0.024080873,0.010838449,0.52258006,0.157833723,0.166779753,0.136201188,-0.499117494,-0.855763376,0.064971201,-0.10193029,0.102899224
572,37:42.9,1730438824.0,-0.007889733,0.017116994,0.010668576,0.523295392,0.156258125,0.167906995,0.134797096,-0.499737233,-0.85562402,0.054534439,-0.096821815,0.10997083
573,37:42.9,1730438824.0,-0.008635819,0.010713398,0.009080827,0.523917914,0.154653979,0.169109429,0.13337642,-0.500276327,-0.855531633,0.041802932,-0.09614484,0.112902701
574,37:42.9,1730438824.0,-0.008532062,0.016028583,0.00650692,0.524487884,0.153067727,0.17034103,0.131975681,-0.500769794,-0.855460167,0.041702859,-0.093200445,0.113684654
575,37:42.9,1730438824.0,-0.00476785,0.02406466,0.008789957,0.525098872,0.151504254,0.171533355,0.130591825,-0.501298547,-0.855362833,0.052254304,-0.095099814,0.11012321
576,37:42.9,1730438824.0,0.001997605,0.0242576,0.006858766,0.525815748,0.150008476,0.172678935,0.129258499,-0.501918733,-0.855201662,0.060154162,-0.092359684,0.110138603
577,37:43.0,1730438824.0,0.000882804,0.01889807,0.003432393,0.526482003,0.148568851,0.173793133,0.127977669,-0.502494872,-0.855055928,0.051038962,-0.083918266,0.103052996
578,37:43.0,1730438824.0,-0.003152028,0.015691757,-0.000184536,0.527026971,0.147285212,0.174816503,0.126839772,-0.502965987,-0.854948521,0.042494837,-0.072731659,0.092549972
579,37:43.0,1730438824.0,-0.008414,0.019755602,-0.005050898,0.52740351,0.146154788,0.175778307,0.125845656,-0.503291368,-0.854903936,0.015223802,-0.052343827,0.086694211
580,37:43.0,1730438824.0,-0.013600215,0.010806501,-0.010436952,0.527447862,0.145246274,0.176732513,0.125065669,-0.503329694,-0.854995787,-0.022165272,-0.033281188,0.078892745
581,37:43.0,1730438824.0,-0.015915476,-0.001328051,-0.01181829,0.527107987,0.144588085,0.177690244,0.124527544,-0.503035963,-0.85524714,-0.065100752,-0.005421328,0.074610114
